ticker,call_date,stratum,ret,gt,b1,b2,expectedReturn,rangeLow,rangeHigh,p9_group,b1_dir,b2_dir
INTC,2024-04-25,S1,-43.89,bearish,-2,-2,-8.0,-30.0,12.0,bearish,bearish,bearish
INTC,2024-08-01,S1,-20.3808,bearish,-3,-4,-20.0,-40.0,5.0,bearish,bearish,bearish
INTC,2024-10-31,S1,-11.6781,bearish,-2,-3,0.0,-20.0,20.0,neutral,bearish,bearish
INTC,2025-01-30,S1,-3.1238,bearish,-2,-2,-8.0,-25.0,8.0,bearish,bearish,bearish
INTC,2025-04-24,S1,68.328,bullish,-1,-2,-5.0,-20.0,10.0,bearish,neutral,bearish
INTC,2025-07-24,S1,154.2723,bullish,-2,-2,3.0,-18.0,22.0,neutral,bearish,bearish
INTC,2025-10-23,S1,69.8445,bullish,1,2,6.0,-12.0,22.0,neutral,neutral,neutral
ITW,2020-01-31,S3,4.0935,neutral,1,-1,-3.0,-18.0,10.0,neutral,neutral,neutral
ITW,2020-05-05,S3,12.9085,bullish,2,2,5.0,-15.0,20.0,neutral,neutral,neutral
ITW,2020-07-31,S3,-8.0962,bearish,2,2,5.0,-15.0,25.0,neutral,neutral,neutral
ITW,2020-10-23,S3,-8.4794,bearish,2,3,6.0,-10.0,22.0,neutral,neutral,bullish
ITW,2021-02-05,S3,-1.8096,neutral,2,2,4.0,-10.0,18.0,neutral,neutral,neutral
ITW,2021-04-30,S3,-12.2521,bearish,3,3,8.0,-8.0,22.0,bullish,bullish,bullish
ITW,2021-07-30,S3,1.7798,neutral,2,2,6.0,-10.0,20.0,neutral,neutral,neutral
ITW,2021-10-28,S3,-4.1911,neutral,1,2,5.0,-12.0,20.0,neutral,neutral,neutral
ITW,2022-02-03,S3,-0.8227,bearish,2,2,-2.0,-15.0,10.0,neutral,neutral,neutral
ITW,2022-05-03,S3,10.5123,bullish,2,2,5.0,-10.0,18.0,neutral,neutral,neutral
ITW,2022-08-02,S3,15.1099,bullish,3,3,6.0,-10.0,20.0,neutral,bullish,bullish
ITW,2022-10-25,S3,6.9366,bullish,2,2,5.0,-12.0,18.0,neutral,neutral,neutral
ITW,2023-02-02,S3,-7.4307,bearish,-1,1,2.0,-12.0,16.0,neutral,neutral,neutral
ITW,2023-05-02,S3,-5.9747,bearish,2,1,2.0,-12.0,16.0,neutral,neutral,neutral
ITW,2023-08-01,S3,-2.7397,neutral,2,2,5.0,-10.0,18.0,neutral,neutral,neutral
ITW,2023-10-24,S3,-10.1819,bearish,-1,-1,3.0,-12.0,18.0,neutral,neutral,neutral
ITW,2024-02-01,S3,-15.2326,bearish,2,1,4.0,-12.0,18.0,neutral,neutral,neutral
ITW,2024-04-30,S3,-10.5889,bearish,2,2,2.0,-12.0,16.0,neutral,neutral,neutral
ITW,2024-07-30,S3,-5.1288,bearish,1,-1,-5.0,-20.0,10.0,bearish,neutral,neutral
ITW,2024-10-30,S3,-5.6466,neutral,1,-1,2.0,-12.0,16.0,neutral,neutral,neutral
ITW,2025-02-05,S3,-3.4153,neutral,1,2,5.0,-10.0,20.0,neutral,neutral,neutral
ITW,2025-04-30,S3,-21.9183,bearish,2,2,3.0,-12.0,18.0,neutral,neutral,neutral
ITW,2025-07-30,S3,-9.1302,bearish,2,2,5.0,-10.0,18.0,neutral,neutral,neutral
ITW,2025-10-24,S3,4.4796,neutral,1,1,-3.0,-15.0,8.0,neutral,neutral,neutral
JKS,2020-06-20,S2,336.6457,bullish,-1,-1,-5.0,-25.0,12.0,bearish,neutral,neutral
JKS,2020-09-23,S2,0.1919,neutral,2,-1,5.0,-15.0,25.0,neutral,neutral,neutral
JKS,2020-12-07,S2,-52.5503,bearish,-1,-1,8.0,-15.0,30.0,neutral,neutral,neutral
JKS,2021-04-09,S2,23.6084,bullish,-2,-2,-8.0,-25.0,8.0,bearish,bearish,bearish
JKS,2021-06-25,S2,-31.8557,bearish,-2,-2,-10.0,-30.0,10.0,bearish,bearish,bearish
JKS,2021-09-15,S2,7.2271,neutral,-2,-2,-8.0,-30.0,12.0,bearish,bearish,bearish
JKS,2021-11-30,S2,28.5712,bullish,-1,-1,5.0,-20.0,25.0,neutral,neutral,neutral
JKS,2022-03-23,S2,21.8815,bullish,-1,1,8.0,-18.0,32.0,bullish,neutral,neutral
JKS,2022-04-28,S2,1.1195,neutral,-2,-2,-8.0,-25.0,10.0,bearish,bearish,bearish
JKS,2022-08-26,S2,-16.628,bearish,-1,-1,-5.0,-25.0,15.0,neutral,neutral,neutral
JKS,2022-10-28,S2,-3.2092,neutral,2,3,10.0,-10.0,30.0,bullish,neutral,bullish
JKS,2023-03-10,S2,-57.0768,bearish,2,2,8.0,-15.0,30.0,neutral,neutral,neutral
JKS,2023-04-28,S2,-46.6505,bearish,2,2,8.0,-12.0,28.0,bullish,neutral,neutral
JKS,2023-08-14,S2,-34.117,bearish,3,2,8.0,-15.0,30.0,bullish,bullish,neutral
JKS,2023-10-30,S2,-46.022,bearish,2,2,6.0,-14.0,22.0,neutral,neutral,neutral
JKS,2024-03-20,S2,-21.3698,bearish,-2,-2,-8.0,-25.0,8.0,bearish,bearish,bearish
JKS,2024-04-29,S2,-0.8653,neutral,-2,-2,3.0,-25.0,30.0,neutral,bearish,bearish
JKS,2024-08-30,S2,17.402,bullish,-2,-2,-8.0,-30.0,12.0,bearish,bearish,bearish
JKS,2024-10-30,S2,-32.912,bearish,-2,-3,-10.0,-30.0,10.0,bearish,bearish,bearish
JKS,2025-04-29,S2,7.3381,bullish,-3,-3,-5.0,-25.0,15.0,neutral,bearish,bearish
JKS,2025-11-17,S2,-29.1806,bearish,1,-2,8.0,-15.0,30.0,bullish,neutral,bearish
JPM,2020-01-14,S3,-25.3425,bearish,1,1,3.0,-12.0,18.0,neutral,neutral,neutral
JPM,2020-06-24,S3,8.0813,bullish,-2,-2,-8.0,-25.0,10.0,bearish,bearish,bearish
JPM,2020-07-13,S3,21.8248,bullish,1,0,5.0,-15.0,20.0,neutral,neutral,neutral
JPM,2020-10-13,S3,35.0899,bullish,-1,1,4.0,-12.0,20.0,neutral,neutral,neutral
JPM,2021-01-15,S3,-3.8674,bearish,2,2,5.0,-10.0,20.0,neutral,neutral,neutral
JPM,2021-04-14,S3,1.1594,neutral,2,1,-5.0,-20.0,8.0,neutral,neutral,neutral
JPM,2021-07-13,S3,0.2929,neutral,1,1,3.0,-12.0,18.0,neutral,neutral,neutral
JPM,2021-10-13,S3,-22.3094,bearish,1,2,3.0,-15.0,20.0,neutral,neutral,neutral
JPM,2022-01-14,S3,-9.6999,bearish,-2,-1,8.0,-12.0,25.0,neutral,bearish,neutral
JPM,2022-04-13,S3,0.7065,neutral,2,2,4.0,-12.0,18.0,neutral,neutral,neutral
JPM,2022-07-14,S3,20.4254,bullish,2,1,3.0,-12.0,18.0,neutral,neutral,neutral
JPM,2022-10-14,S3,7.2973,bullish,2,2,7.0,-10.0,20.0,neutral,neutral,neutral
JPM,2023-01-13,S3,-6.579,bearish,1,-1,4.0,-12.0,18.0,neutral,neutral,neutral
JPM,2023-04-14,S3,1.6006,neutral,2,1,-5.0,-20.0,10.0,bearish,neutral,neutral
JPM,2023-07-14,S3,4.4849,bullish,-1,-1,5.0,-10.0,20.0,neutral,neutral,neutral
JPM,2023-10-13,S3,6.4754,bullish,-2,-1,3.0,-12.0,18.0,neutral,bearish,neutral
JPM,2024-01-12,S3,4.0853,neutral,-1,-1,2.0,-12.0,16.0,neutral,neutral,neutral
JPM,2024-04-12,S3,6.6496,bullish,-1,-1,2.0,-12.0,16.0,neutral,neutral,neutral
JPM,2024-07-12,S3,10.8201,bullish,-1,-1,-3.0,-18.0,12.0,neutral,neutral,neutral
JPM,2024-10-11,S3,15.2682,bullish,-1,-1,-5.0,-20.0,10.0,neutral,neutral,neutral
JPM,2025-01-15,S3,6.9013,bullish,1,1,2.0,-12.0,16.0,neutral,neutral,neutral
JPM,2025-04-11,S3,7.064,bullish,1,1,0.0,-15.0,15.0,neutral,neutral,neutral
JPM,2025-07-15,S3,-2.3672,neutral,2,2,4.0,-12.0,18.0,neutral,neutral,neutral
JPM,2025-10-14,S3,-2.6271,neutral,-1,1,-4.0,-18.0,8.0,neutral,neutral,neutral
KMB,2020-04-22,S3,-17.0932,bearish,2,1,3.0,-15.0,18.0,neutral,neutral,neutral
KMB,2020-07-23,S3,-30.8289,bearish,-1,2,3.0,-12.0,18.0,neutral,neutral,neutral
KMB,2020-10-22,S3,-16.7085,bearish,-1,-1,2.0,-12.0,14.0,neutral,neutral,neutral
KMB,2021-01-25,S3,-16.3921,bearish,-2,-2,-6.0,-20.0,8.0,bearish,bearish,bearish
KMB,2021-04-23,S3,-6.5724,bearish,-2,-2,-8.0,-20.0,5.0,bearish,bearish,bearish
KMB,2021-07-23,S3,6.7737,bullish,-2,-2,-8.0,-25.0,8.0,bearish,bearish,bearish
KMB,2021-10-25,S3,13.6814,bullish,-2,-2,-8.0,-22.0,6.0,bearish,bearish,bearish
KMB,2022-01-26,S3,3.0534,bullish,-2,-2,-8.0,-25.0,8.0,bearish,bearish,bearish
KMB,2022-04-22,S3,-7.9211,bearish,-1,-2,-3.0,-15.0,10.0,neutral,neutral,bearish
KMB,2022-07-26,S3,2.1633,neutral,-2,-1,-5.0,-20.0,8.0,neutral,bearish,neutral
KMB,2022-10-25,S3,14.0496,bullish,1,-1,5.0,-12.0,18.0,neutral,neutral,neutral
KMB,2023-01-25,S3,-11.2975,bearish,1,1,-3.0,-18.0,10.0,neutral,neutral,neutral
KMB,2023-04-21,S3,-15.6531,bearish,2,2,8.0,-10.0,25.0,neutral,neutral,neutral
KMB,2023-07-21,S3,-16.7132,bearish,3,3,8.0,-10.0,22.0,bullish,bullish,bullish
KMB,2023-10-20,S3,-13.6451,bearish,2,2,8.0,-10.0,25.0,bullish,neutral,neutral
KMB,2024-01-19,S3,3.8456,neutral,2,2,5.0,-15.0,25.0,neutral,neutral,neutral
KMB,2024-04-19,S3,-4.2014,neutral,2,2,5.0,-10.0,18.0,neutral,neutral,neutral
KMB,2024-07-19,S3,-19.4786,bearish,2,2,6.0,-12.0,20.0,neutral,neutral,neutral
KMB,2024-10-18,S3,9.0803,bullish,-1,-1,5.0,-15.0,20.0,neutral,neutral,neutral
KMB,2025-01-24,S3,-9.3617,bearish,2,-1,6.0,-12.0,22.0,neutral,neutral,neutral
KMB,2025-04-25,S3,-32.0907,bearish,-1,-1,-5.0,-20.0,8.0,neutral,neutral,neutral
KMB,2025-07-18,S3,-31.6184,bearish,1,2,4.0,-15.0,20.0,neutral,neutral,neutral
KMB,2025-10-30,S3,-23.1424,bearish,2,2,2.0,-12.0,16.0,neutral,neutral,neutral
LLY,2020-01-30,S1,8.8743,bullish,-1,-1,5.0,-12.0,22.0,neutral,neutral,neutral
LLY,2020-04-23,S1,-34.8441,bearish,-1,2,5.0,-15.0,25.0,neutral,neutral,neutral
LLY,2020-07-30,S1,24.1568,bullish,3,2,6.0,-10.0,20.0,neutral,bullish,neutral
LLY,2020-10-27,S1,10.9484,bullish,2,2,8.0,-20.0,35.0,neutral,neutral,neutral
LLY,2021-01-29,S1,3.3144,neutral,2,3,12.0,-5.0,30.0,bullish,neutral,bullish
LLY,2021-04-27,S1,28.3636,bullish,3,2,5.0,-12.0,20.0,neutral,bullish,neutral
LLY,2021-08-03,S1,-8.5887,bearish,3,3,12.0,-8.0,30.0,bullish,bullish,bullish
LLY,2021-10-26,S1,21.391,bullish,-1,2,5.0,-12.0,20.0,neutral,neutral,neutral
LLY,2022-02-03,S1,33.9142,bullish,1,2,8.0,-12.0,28.0,neutral,neutral,neutral
LLY,2022-04-28,S1,29.7484,bullish,3,3,12.0,-5.0,30.0,bullish,bullish,bullish
LLY,2022-08-04,S1,8.9499,bullish,3,3,12.0,-5.0,30.0,bullish,bullish,bullish
LLY,2022-11-01,S1,4.2767,bullish,3,2,7.0,-12.0,28.0,neutral,bullish,neutral
LLY,2023-02-02,S1,23.615,bullish,3,3,12.0,-5.0,30.0,bullish,bullish,bullish
LLY,2023-04-27,S1,44.323,bullish,4,3,12.0,-5.0,28.0,bullish,bullish,bullish
LLY,2023-08-08,S1,23.1576,bullish,4,3,18.0,-5.0,45.0,bullish,bullish,bullish
LLY,2023-11-02,S1,16.9456,bullish,4,3,8.0,-10.0,25.0,bullish,bullish,bullish
LLY,2024-02-06,S1,4.5185,bullish,3,2,8.0,-10.0,25.0,neutral,bullish,neutral
LLY,2024-04-30,S1,0.0557,neutral,3,3,8.0,-10.0,25.0,bullish,bullish,bullish
LLY,2024-08-08,S1,-16.1481,bearish,3,4,8.0,-10.0,25.0,neutral,bullish,bullish
LLY,2024-10-30,S1,10.8208,bullish,3,2,12.0,-10.0,30.0,bullish,bullish,neutral
LLY,2025-02-06,S1,-32.2748,bearish,2,2,5.0,-20.0,30.0,neutral,neutral,neutral
LLY,2025-05-01,S1,-17.4151,bearish,3,3,-8.0,-25.0,10.0,bearish,bullish,bullish
LLY,2025-08-07,S1,56.818,bullish,2,1,5.0,-15.0,25.0,neutral,neutral,neutral
LLY,2025-10-30,S1,2.9481,neutral,3,3,8.0,-10.0,25.0,neutral,bullish,bullish
MMM,2020-01-28,S3,-2.4487,neutral,-1,-1,-5.0,-20.0,8.0,bearish,neutral,neutral
MMM,2020-01-29,S3,-3.0708,neutral,-1,-2,4.0,-12.0,20.0,neutral,neutral,bearish
MMM,2020-04-25,S3,-10.0919,bearish,-3,-3,-12.0,-30.0,5.0,bearish,bearish,bearish
MMM,2020-04-28,S3,-12.2982,bearish,-2,-2,-5.0,-25.0,15.0,neutral,bearish,bearish
MMM,2020-07-25,S3,-14.5451,bearish,-1,-1,-5.0,-20.0,8.0,neutral,neutral,neutral
MMM,2020-07-28,S3,-5.4376,bearish,2,1,4.0,-12.0,18.0,neutral,neutral,neutral
MMM,2020-10-27,S3,-5.1567,neutral,-1,-1,2.0,-15.0,18.0,neutral,neutral,neutral
MMM,2021-01-26,S3,-9.8496,neutral,-1,1,0.0,-15.0,15.0,neutral,neutral,neutral
MMM,2021-04-27,S3,-16.2662,bearish,-1,-1,-5.0,-20.0,10.0,neutral,neutral,neutral
MMM,2021-07-27,S3,-11.3778,bearish,-1,-1,-5.0,-20.0,8.0,bearish,neutral,neutral
MMM,2021-10-26,S3,-10.7507,bearish,-2,-1,-7.0,-20.0,8.0,bearish,bearish,neutral
MMM,2022-01-25,S3,-7.0593,bearish,-1,-1,0.0,-15.0,15.0,neutral,neutral,neutral
MMM,2022-04-26,S3,-10.0754,bearish,-1,-2,-3.0,-18.0,10.0,neutral,neutral,bearish
MMM,2022-07-26,S3,-16.9734,bearish,-2,-1,5.0,-15.0,25.0,neutral,bearish,neutral
MMM,2022-10-25,S3,-21.237,bearish,-2,-2,-5.0,-25.0,10.0,neutral,bearish,bearish
MMM,2023-01-24,S3,-16.5056,bearish,-3,-3,-8.0,-25.0,8.0,bearish,bearish,bearish
MMM,2023-04-25,S3,-17.2024,bearish,-2,-2,-5.0,-20.0,10.0,neutral,bearish,bearish
MMM,2023-07-25,S3,-21.1272,bearish,-1,-1,3.0,-15.0,20.0,neutral,neutral,neutral
MMM,2023-10-24,S3,3.3308,neutral,1,1,5.0,-15.0,20.0,neutral,neutral,neutral
MMM,2024-01-23,S3,20.2486,bullish,-1,-1,-5.0,-20.0,10.0,neutral,neutral,neutral
MMM,2024-04-30,S3,15.046,bullish,-1,-1,5.0,-12.0,20.0,neutral,neutral,neutral
MMM,2024-07-26,S3,7.7879,bullish,-1,1,5.0,-15.0,20.0,neutral,neutral,neutral
MMM,2024-10-22,S3,15.3615,bullish,1,2,5.0,-10.0,20.0,neutral,neutral,neutral
MMM,2025-01-21,S3,-2.3021,neutral,2,1,5.0,-12.0,20.0,neutral,neutral,neutral
MMM,2025-04-22,S3,-2.901,bearish,-1,-1,-8.0,-25.0,10.0,bearish,neutral,neutral
MMM,2025-07-18,S3,-0.1997,neutral,1,1,4.0,-12.0,18.0,neutral,neutral,neutral
MMM,2025-10-21,S3,-16.6508,bearish,2,3,5.0,-10.0,20.0,neutral,neutral,bullish
MRK,2020-02-05,S1,-4.1552,neutral,3,2,8.0,-10.0,25.0,neutral,bullish,neutral
MRK,2020-04-28,S1,-18.7927,bearish,-1,-1,4.0,-12.0,18.0,neutral,neutral,neutral
MRK,2020-07-31,S1,-19.1821,bearish,2,2,5.0,-10.0,20.0,neutral,neutral,neutral
MRK,2020-10-27,S1,-26.2658,bearish,1,2,4.0,-12.0,18.0,neutral,neutral,neutral
MRK,2021-02-04,S1,-9.4311,bearish,2,2,5.0,-10.0,20.0,neutral,neutral,neutral
MRK,2021-04-29,S1,11.921,bullish,2,1,3.0,-12.0,18.0,neutral,neutral,neutral
MRK,2021-06-28,S1,-12.4165,bearish,2,2,4.0,-12.0,20.0,neutral,neutral,neutral
MRK,2021-10-28,S1,7.4479,bullish,3,3,8.0,-10.0,25.0,neutral,bullish,bullish
MRK,2022-02-03,S1,18.2098,bullish,2,2,4.0,-12.0,20.0,neutral,neutral,neutral
MRK,2022-04-28,S1,20.231,bullish,2,2,3.0,-12.0,18.0,neutral,neutral,neutral
MRK,2022-07-28,S1,21.379,bullish,2,2,6.0,-8.0,18.0,neutral,neutral,neutral
MRK,2022-10-27,S1,8.2675,bullish,2,3,8.0,-10.0,25.0,neutral,neutral,bullish
MRK,2023-02-02,S1,-6.139,bearish,2,2,5.0,-10.0,20.0,neutral,neutral,neutral
MRK,2023-04-27,S1,-7.7783,bearish,2,2,4.0,-12.0,18.0,neutral,neutral,neutral
MRK,2023-08-01,S1,6.0442,bullish,2,1,3.0,-12.0,18.0,neutral,neutral,neutral
MRK,2023-10-26,S1,4.5357,neutral,3,2,8.0,-10.0,22.0,bullish,bullish,neutral
MRK,2024-02-01,S1,-19.8029,bearish,2,2,4.0,-12.0,20.0,neutral,neutral,neutral
MRK,2024-04-25,S1,-33.2641,bearish,2,2,4.0,-15.0,20.0,neutral,neutral,neutral
MRK,2024-07-30,S1,-23.6113,bearish,1,-2,-5.0,-20.0,8.0,bearish,neutral,bearish
MRK,2024-10-31,S1,-16.0752,bearish,1,-1,3.0,-12.0,18.0,neutral,neutral,neutral
MRK,2025-02-04,S1,-13.8337,bearish,-2,-1,5.0,-15.0,20.0,neutral,bearish,neutral
MRK,2025-04-24,S1,-16.63,bearish,-1,-1,-3.0,-18.0,10.0,neutral,neutral,neutral
MRK,2025-07-29,S1,22.393,bullish,1,1,4.0,-12.0,18.0,neutral,neutral,neutral
MRK,2025-10-30,S1,21.6169,bullish,2,1,4.0,-12.0,20.0,neutral,neutral,neutral
MS,2020-01-16,S1,-5.1061,neutral,2,2,4.0,-12.0,18.0,neutral,neutral,neutral
MS,2020-04-16,S1,10.0801,bullish,-1,-1,-5.0,-25.0,10.0,neutral,neutral,neutral
MS,2020-07-16,S1,28.2708,bullish,2,2,-5.0,-20.0,10.0,bearish,neutral,neutral
MS,2020-10-15,S1,36.1255,bullish,2,3,8.0,-8.0,22.0,bullish,neutral,bullish
MS,2021-01-20,S1,14.9923,bullish,3,2,8.0,-10.0,25.0,bullish,bullish,neutral
MS,2021-04-17,S1,19.0129,bullish,3,2,8.0,-8.0,22.0,neutral,bullish,neutral
MS,2021-07-15,S1,4.6889,neutral,3,2,5.0,-10.0,20.0,neutral,bullish,neutral
MS,2021-10-14,S1,-15.2037,bearish,2,2,4.0,-12.0,18.0,neutral,neutral,neutral
MS,2022-01-19,S1,-6.4155,neutral,2,2,4.0,-12.0,18.0,neutral,neutral,neutral
MS,2022-04-14,S1,8.1601,bullish,2,2,5.0,-10.0,20.0,neutral,neutral,neutral
MS,2022-07-14,S1,12.9181,bullish,2,2,6.0,-12.0,22.0,neutral,neutral,neutral
MS,2022-10-14,S1,-0.0361,neutral,2,2,4.0,-12.0,18.0,neutral,neutral,neutral
MS,2023-01-17,S1,-20.82,bearish,2,2,5.0,-10.0,20.0,neutral,neutral,neutral
MS,2023-04-19,S1,-21.6459,bearish,-1,1,4.0,-12.0,18.0,neutral,neutral,neutral
MS,2023-07-18,S1,-12.0523,bearish,2,1,5.0,-10.0,20.0,neutral,neutral,neutral
MS,2023-10-18,S1,6.1511,neutral,-1,-1,4.0,-12.0,18.0,neutral,neutral,neutral
MS,2024-01-16,S1,6.2379,neutral,1,1,3.0,-12.0,18.0,neutral,neutral,neutral
MS,2024-04-16,S1,8.7496,bullish,3,3,8.0,-8.0,22.0,bullish,bullish,bullish
MS,2024-07-16,S1,11.9771,bullish,2,1,8.0,-10.0,25.0,bullish,neutral,neutral
MS,2024-10-16,S1,0.0395,neutral,2,2,5.0,-10.0,20.0,neutral,neutral,neutral
MS,2025-01-16,S1,-2.8995,neutral,3,3,5.0,-10.0,20.0,neutral,bullish,bullish
MS,2025-04-11,S1,18.0536,bullish,-1,1,6.0,-12.0,20.0,neutral,neutral,neutral
MS,2025-07-16,S1,18.3808,bullish,2,2,5.0,-10.0,20.0,neutral,neutral,neutral
MS,2025-10-15,S1,13.7988,bullish,2,3,6.0,-12.0,22.0,neutral,neutral,bullish
MSFT,2020-01-29,S5,18.8852,bullish,3,3,8.0,-10.0,25.0,neutral,bullish,bullish
MSFT,2020-04-29,S5,0.6411,neutral,3,3,4.0,-10.0,18.0,neutral,bullish,bullish
MSFT,2020-07-22,S5,-8.1028,bearish,3,3,6.0,-8.0,20.0,neutral,bullish,bullish
MSFT,2020-10-27,S5,1.4382,neutral,3,3,8.0,-10.0,25.0,bullish,bullish,bullish
MSFT,2021-01-26,S5,5.7775,bullish,3,3,6.0,-8.0,20.0,neutral,bullish,bullish
MSFT,2021-04-29,S5,18.7886,bullish,3,3,5.0,-10.0,20.0,neutral,bullish,bullish
MSFT,2021-07-27,S5,1.7866,neutral,3,3,8.0,-10.0,25.0,bullish,bullish,bullish
MSFT,2021-10-26,S5,-8.0487,neutral,3,3,8.0,-10.0,25.0,bullish,bullish,bullish
MSFT,2022-01-25,S5,-5.298,neutral,1,1,4.0,-12.0,20.0,neutral,neutral,neutral
MSFT,2022-04-26,S5,-3.7436,neutral,-1,1,-8.0,-22.0,8.0,bearish,neutral,neutral
MSFT,2022-07-26,S5,-9.7258,bearish,1,1,4.0,-12.0,18.0,neutral,neutral,neutral
MSFT,2022-10-25,S5,12.7664,neutral,3,3,10.0,-5.0,25.0,bullish,bullish,bullish
MSFT,2023-01-24,S5,32.1105,bullish,2,3,8.0,-8.0,22.0,neutral,neutral,bullish
MSFT,2023-04-25,S5,7.1382,bullish,3,2,6.0,-10.0,22.0,neutral,bullish,neutral
MSFT,2023-07-25,S5,11.6548,bullish,3,3,8.0,-8.0,22.0,neutral,bullish,bullish
MSFT,2023-10-24,S5,-1.4615,neutral,4,3,8.0,-8.0,22.0,bullish,bullish,bullish
MSFT,2024-01-30,S5,-5.8696,bearish,3,3,8.0,-8.0,22.0,bullish,bullish,bullish
MSFT,2024-04-25,S5,-9.4344,bearish,2,2,5.0,-10.0,20.0,neutral,neutral,neutral
MSFT,2024-07-30,S5,-2.855,bearish,2,2,4.0,-12.0,18.0,neutral,neutral,neutral
MSFT,2024-10-30,S5,-0.2496,neutral,3,3,8.0,-8.0,22.0,bullish,bullish,bullish
MSFT,2025-01-29,S5,18.8128,bullish,3,2,8.0,-8.0,22.0,bullish,bullish,neutral
MSFT,2025-04-30,S5,4.2192,bullish,3,3,5.0,-10.0,20.0,neutral,bullish,bullish
MSFT,2025-07-30,S5,-19.7435,bearish,2,2,8.0,-10.0,25.0,bullish,neutral,neutral
MSFT,2025-10-29,S5,-23.9376,bearish,2,2,10.0,-8.0,28.0,bullish,neutral,neutral
MU,2020-03-25,S2,-12.225,bearish,2,2,8.0,-15.0,30.0,bullish,neutral,neutral
MU,2020-06-29,S2,16.4573,bullish,3,3,10.0,-8.0,28.0,bullish,bullish,bullish
MU,2020-09-29,S2,66.4159,bullish,-2,-2,12.0,-10.0,35.0,bullish,bearish,bearish
MU,2021-01-07,S2,-13.4256,bearish,3,3,12.0,-10.0,35.0,bullish,bullish,bullish
MU,2021-03-31,S2,-30.923,bearish,4,4,18.0,-5.0,40.0,bullish,bullish,bullish
MU,2021-06-30,S2,9.1165,neutral,3,3,12.0,-10.0,30.0,bullish,bullish,bullish
MU,2021-09-28,S2,8.2932,bullish,2,2,8.0,-15.0,30.0,neutral,neutral,neutral
MU,2021-12-20,S2,-18.3603,bearish,1,-1,8.0,-12.0,25.0,neutral,neutral,neutral
MU,2022-03-29,S2,-15.3236,bearish,3,3,12.0,-10.0,30.0,bullish,bullish,bullish
MU,2022-06-30,S2,-6.1689,bearish,-3,-3,-12.0,-35.0,10.0,bearish,bearish,bearish
MU,2022-09-29,S2,12.9039,bullish,-3,-3,8.0,-25.0,35.0,neutral,bearish,bearish
MU,2022-12-21,S2,18.8761,bullish,-3,-2,5.0,-25.0,35.0,neutral,bearish,bearish
MU,2023-03-28,S2,0.8129,bullish,1,1,12.0,-10.0,35.0,bullish,neutral,neutral
MU,2023-06-28,S2,25.9467,bullish,1,-2,8.0,-15.0,30.0,bullish,neutral,bearish
MU,2023-09-27,S2,60.8111,bullish,3,3,18.0,-10.0,45.0,bullish,bullish,bullish
MU,2023-12-20,S2,52.9645,bullish,4,3,18.0,-5.0,40.0,bullish,bullish,bullish
MU,2024-03-20,S2,-27.9892,bearish,4,4,18.0,-5.0,40.0,bullish,bullish,bullish
MU,2024-06-26,S2,-42.1339,bearish,3,3,12.0,-8.0,30.0,bullish,bullish,bullish
MU,2024-09-25,S2,-15.5057,neutral,3,3,12.0,-10.0,35.0,bullish,bullish,bullish
MU,2024-12-18,S2,37.9435,bullish,-2,-1,-8.0,-25.0,10.0,bearish,bearish,neutral
MU,2025-03-20,S2,60.8783,bullish,1,-1,8.0,-15.0,30.0,neutral,neutral,neutral
MU,2025-06-25,S2,114.6927,bullish,3,3,12.0,-10.0,30.0,bullish,bullish,bullish
MU,2025-09-23,S2,145.7902,bullish,3,3,12.0,-8.0,30.0,bullish,bullish,bullish
MU,2025-12-17,S2,310.177,bullish,4,4,18.0,-5.0,45.0,bullish,bullish,bullish
NEM,2020-02-20,S3,34.5436,bullish,2,2,5.0,-15.0,25.0,neutral,neutral,neutral
NEM,2020-05-05,S3,-11.4248,bearish,2,1,5.0,-15.0,25.0,neutral,neutral,neutral
NEM,2020-07-30,S3,-29.3379,bearish,2,3,5.0,-15.0,30.0,neutral,neutral,bullish
NEM,2020-10-29,S3,-29.4831,bearish,3,3,5.0,-20.0,30.0,neutral,bullish,bullish
NEM,2021-02-18,S3,-13.0406,bearish,2,-1,4.0,-12.0,20.0,neutral,neutral,neutral
NEM,2021-04-29,S3,-21.8311,bearish,-1,2,2.0,-15.0,20.0,neutral,neutral,neutral
NEM,2021-07-22,S3,4.6574,neutral,-1,-1,-5.0,-20.0,10.0,bearish,neutral,neutral
NEM,2021-10-28,S3,42.5496,bullish,-1,-1,-5.0,-20.0,10.0,bearish,neutral,neutral
NEM,2022-02-24,S3,-29.3531,bearish,1,1,4.0,-14.0,22.0,neutral,neutral,neutral
NEM,2022-04-22,S3,-28.994,bearish,-2,-1,-5.0,-20.0,10.0,neutral,bearish,neutral
NEM,2022-07-25,S3,13.7415,bullish,-2,-2,-8.0,-25.0,8.0,bearish,bearish,bearish
NEM,2022-11-01,S3,11.9832,bullish,-2,-2,-8.0,-25.0,8.0,bearish,bearish,bearish
NEM,2023-02-23,S3,-20.5094,bearish,-1,-1,4.0,-15.0,25.0,neutral,neutral,neutral
NEM,2023-04-27,S3,-20.1156,bearish,-1,1,-5.0,-20.0,10.0,neutral,neutral,neutral
NEM,2023-07-20,S3,-25.2558,bearish,-2,-1,-5.0,-20.0,10.0,neutral,bearish,neutral
