split,ticker,date,pred,mD,m1
train,ROK,2020-07-28,neutral,-0.023,-0.01819
train,ROK,2020-11-10,neutral,-0.02087,-0.03497
train,ROK,2021-01-26,bullish,-0.06131,0.01053
train,ROK,2021-04-28,bullish,-0.00854,-0.00066
train,ROK,2021-07-27,bullish,-0.00995,0.0198
train,ROK,2021-11-02,bullish,0.06948,-0.01807
train,ROK,2022-01-27,bullish,-0.03217,-0.03313
train,ROK,2022-05-03,bearish,-0.14976,0.00983
train,ROK,2022-07-27,neutral,0.06987,0.01561
train,ROK,2022-11-02,neutral,-0.05419,0.04195
train,ROK,2023-01-26,bullish,0.00264,0.01399
train,ROK,2023-04-27,bullish,0.02809,-0.00928
train,ROK,2023-08-01,neutral,-0.07261,-0.00741
train,ROK,2023-11-02,neutral,-0.05055,0.0106
train,ROK,2024-01-31,bearish,-0.15926,0.02533
train,ROK,2024-05-07,bearish,-0.02039,0.0056
train,ROK,2024-08-07,bearish,0.00026,0.01694
train,ROK,2024-11-07,bearish,-0.06525,-0.0222
train,ROK,2025-02-10,neutral,0.11966,0.0039
train,ROK,2025-05-07,neutral,0.11482,0.02153
train,ROK,2025-08-06,neutral,-0.05775,0.01276
train,ROK,2025-11-06,bullish,0.03803,0.00167
train,RUN,2022-05-04,neutral,0.03058,0.06225
train,RUN,2022-08-03,neutral,-0.03072,0.03581
train,RUN,2022-11-02,bullish,-0.01501,0.19728
train,RUN,2023-02-22,bullish,0.00891,-0.02691
train,RUN,2023-05-03,neutral,0.03877,-0.14953
train,RUN,2023-08-02,neutral,-0.0545,0.0791
train,RUN,2023-11-01,bearish,-0.02725,0.08199
train,RUN,2024-02-21,neutral,-0.02041,-0.20041
train,RUN,2024-05-08,neutral,-0.02302,0.07243
train,RUN,2024-08-06,neutral,-0.01164,0.11705
train,RUN,2024-11-07,neutral,-0.03294,-0.12244
train,RUN,2025-02-27,bearish,-0.04125,-0.09904
train,RUN,2025-05-07,neutral,0.04254,0.14324
train,RUN,2025-08-06,bullish,-0.04481,0.32388
train,RUN,2025-11-06,bullish,0.00247,-0.1621
train,SIRI,2021-02-02,neutral,-0.02372,-0.00401
train,SIRI,2021-04-28,neutral,-0.03775,0.00351
train,SIRI,2021-07-27,neutral,0.05628,-0.03387
train,SIRI,2021-10-28,neutral,0.01049,-0.00038
train,SIRI,2022-02-01,neutral,0.05614,-0.02155
train,SIRI,2022-04-28,neutral,0.03169,-0.01217
train,SIRI,2022-07-28,neutral,0.0092,0.00062
train,SIRI,2022-11-01,neutral,0.00769,0.02675
train,SIRI,2023-02-02,neutral,-0.11012,-0.00447
train,SIRI,2023-04-27,neutral,-0.00621,0.01849
train,SIRI,2023-08-01,neutral,-0.02067,0.00989
train,SIRI,2023-10-31,neutral,0.01764,0.04074
train,SIRI,2024-02-01,bearish,0.01442,-0.022
train,SIRI,2024-04-30,bearish,-0.05671,0.04066
train,SIRI,2024-08-01,bearish,-0.04961,-0.01544
train,SIRI,2024-10-31,bearish,-0.00705,0.03291
train,SIRI,2025-01-30,bearish,0.05278,0.04427
train,SIRI,2025-05-01,neutral,-0.09672,0.0349
train,SIRI,2025-07-31,bearish,-0.07518,0.01923
train,SIRI,2025-10-30,neutral,0.11214,-0.06796
train,SLAB,2021-10-27,bullish,0.19299,0.00252
train,SLAB,2022-02-02,bullish,0.01961,-0.03728
train,SLAB,2022-04-27,bullish,0.03899,0.01637
train,SLAB,2022-07-27,bullish,0.05134,-0.02299
train,SLAB,2022-10-26,neutral,-0.0152,-0.03634
train,SLAB,2023-02-01,bullish,0.13015,0.04461
train,SLAB,2023-04-26,neutral,-0.08637,-0.06134
train,SLAB,2023-07-26,neutral,-0.09038,0.00573
train,SLAB,2023-11-01,bearish,-0.06501,-0.00655
train,SLAB,2024-02-07,neutral,0.12192,0.02618
train,SLAB,2024-04-24,neutral,-0.08843,0.04467
train,SLAB,2024-07-24,bullish,0.01569,0.01543
train,SLAB,2024-11-04,neutral,-0.01187,-0.01477
train,SLAB,2025-02-04,bullish,0.00672,0.08716
train,SLAB,2025-05-13,bullish,0.05072,-0.00562
train,SLAB,2025-08-05,bullish,-0.04577,-0.03133
train,SLAB,2025-11-04,bullish,0.00255,0.01815
train,SUNW,2021-08-13,neutral,-0.03144,-0.02677
train,SUNW,2021-11-11,bearish,0.04119,0.00632
train,SUNW,2022-03-11,neutral,-0.17042,-0.09589
train,SUNW,2022-05-16,neutral,0.05469,0.10594
train,SUNW,2022-08-09,bearish,0.10006,0.2225
train,SUNW,2022-11-08,neutral,-0.0151,-0.02352
train,SUNW,2023-03-10,bearish,-0.04906,-0.05507
train,SUNW,2023-05-25,bearish,-0.08951,0.02409
train,SUNW,2023-08-14,bearish,-0.06586,-0.02505
train,SUNW,2023-11-10,bearish,-0.11653,0.00902
train,TEAM,2020-10-29,bullish,-0.00126,-0.08022
train,TEAM,2021-01-28,bullish,0.03613,0.03812
train,TEAM,2021-04-29,bullish,-0.0396,0.04795
train,TEAM,2021-07-29,bullish,-0.01266,0.22349
train,TEAM,2021-10-28,bullish,0.00113,0.09574
train,TEAM,2022-01-27,bullish,-0.00247,0.07238
train,TEAM,2022-04-28,bullish,0.04172,-0.09825
train,TEAM,2022-08-04,neutral,0.02408,0.16739
train,TEAM,2022-11-03,neutral,0.02056,-0.304
train,TEAM,2023-02-02,neutral,0.05649,-0.06124
train,TEAM,2023-05-04,neutral,0.04091,-0.11395
train,TEAM,2023-08-03,neutral,0.00257,0.17658
train,TEAM,2023-11-02,neutral,0.0008,-0.03393
train,TEAM,2024-02-01,neutral,0.00745,-0.15768
train,TEAM,2024-04-25,neutral,0.00078,-0.10503
train,TEAM,2024-08-01,bearish,-0.0047,-0.15201
train,TEAM,2024-10-31,bullish,0.00963,0.18571
train,TEAM,2025-01-30,bullish,-0.02151,0.15453
train,TEAM,2025-08-07,bullish,-0.07733,-0.02499
train,TEAM,2025-10-30,bullish,0.01972,0.05118
train,TFC,2020-01-30,neutral,-0.03537,0.00742
train,TFC,2020-04-20,neutral,0.03947,0.02743
train,TFC,2020-07-16,neutral,0.01115,-0.02762
train,TFC,2020-12-15,neutral,0.00412,0.00935
train,TFC,2021-01-21,neutral,-0.01176,0.00569
train,TFC,2021-04-15,neutral,-0.05212,0.00749
train,TFC,2021-07-15,neutral,0.02969,-0.01847
train,TFC,2021-10-15,neutral,0.00393,0.00389
train,TFC,2022-01-18,neutral,0.01415,-0.02818
train,TFC,2022-04-19,neutral,-0.02849,0.01151
train,TFC,2022-07-19,neutral,-0.00133,-0.01238
train,TFC,2022-10-18,neutral,-0.03561,-0.01436
train,TFC,2023-01-19,bullish,0.05035,-0.01423
train,TFC,2023-04-20,neutral,-0.0322,-0.06081
train,TFC,2023-07-20,bearish,-0.06445,-0.0003
train,TFC,2023-10-19,bearish,-0.01487,-0.01979
train,TFC,2024-01-18,neutral,-0.0033,0.02895
train,TFC,2024-04-22,neutral,0.02503,0.00863
train,TFC,2024-07-22,neutral,0.02199,0.01002
train,TFC,2024-10-17,neutral,-0.03557,0.01292
train,TFC,2025-01-17,neutral,0.04932,-0.00412
train,TFC,2025-04-17,neutral,-0.0042,0.00737
train,TFC,2025-07-18,neutral,-0.01615,0.00895
train,TFC,2025-10-17,bullish,0.03107,0.00955
train,TMO,2020-01-30,neutral,-0.04527,-0.00269
train,TMO,2020-04-22,bullish,0.02777,-0.04486
train,TMO,2020-07-22,bullish,0.01334,0.01125
train,TMO,2021-02-01,bullish,-0.00533,-0.0082
train,TMO,2021-04-29,neutral,-0.05044,0.01915
train,TMO,2021-07-28,bullish,-0.00338,0.00626
train,TMO,2021-10-21,bullish,0.00203,0.00687
train,TMO,2021-10-27,bullish,0.01092,0.00306
train,TMO,2022-02-02,bullish,0.00681,0.00828
train,TMO,2022-04-28,bullish,0.04854,0.02627
train,TMO,2022-07-28,bullish,0.01445,-0.01329
train,TMO,2022-10-26,bullish,-0.01505,-0.00396
train,TMO,2023-02-01,neutral,0.01923,-0.01505
train,TMO,2023-04-26,neutral,-0.02357,-0.00136
train,TMO,2023-07-26,neutral,0.00598,-0.01842
train,TMO,2023-10-25,neutral,-0.04038,0.02809
train,TMO,2024-01-31,neutral,-0.0333,0.0115
train,TMO,2024-04-24,neutral,0.00535,-0.006
train,TMO,2024-07-24,neutral,0.06339,0.03961
train,TMO,2024-10-23,neutral,-0.00773,-0.03531
train,TMO,2025-01-30,bullish,0.0624,-0.00949
train,TMO,2025-04-23,neutral,-0.0226,-0.03259
train,TMO,2025-07-23,neutral,0.08291,0.0175
train,TMO,2025-10-22,neutral,0.0217,0.00237
train,TMUS,2020-11-05,bullish,-0.00882,0.05396
train,TMUS,2021-02-04,bullish,-0.00186,-0.04467
train,TMUS,2021-05-04,bullish,-0.01642,0.04366
train,TMUS,2021-07-29,bullish,-0.00752,0.00064
train,TMUS,2021-11-02,bullish,-0.00456,0.04692
train,TMUS,2022-02-02,bullish,-0.00944,0.12571
train,TMUS,2022-04-27,bullish,0.03624,-0.00639
train,TMUS,2022-07-27,bullish,0.02631,-0.00694
train,TMUS,2022-10-27,bullish,0.00385,0.04995
train,TMUS,2023-02-01,bullish,0.00049,-0.04118
train,TMUS,2023-07-27,bullish,-0.00195,-0.00271
train,TMUS,2023-08-27,bullish,0.00738,-0.00291
train,TMUS,2023-10-25,bullish,0.01379,0.02524
train,TMUS,2024-01-25,neutral,-0.00198,-0.00119
train,TMUS,2024-04-25,bullish,0.00301,-0.01002
train,TMUS,2024-07-31,neutral,0.02321,0.04044
train,TMUS,2024-10-23,bullish,0.018,0.05491
train,TMUS,2025-01-29,bullish,0.06784,-0.00868
train,TMUS,2025-04-24,bullish,-0.01014,-0.1194
train,TMUS,2025-07-23,neutral,-0.00559,0.05768
train,TMUS,2025-10-23,bullish,-0.03852,-0.01826
train,TTD,2021-02-18,bullish,0.00672,0.06892
train,TTD,2021-05-10,bullish,-0.24988,0.05948
train,TTD,2021-08-09,bullish,-0.03155,0.07512
train,TTD,2021-11-08,bullish,0.29382,0.09728
train,TTD,2022-02-16,bullish,0.00372,0.00282
train,TTD,2022-05-10,bullish,-0.02987,0.00651
train,TTD,2022-08-09,bullish,-0.00458,0.3412
train,TTD,2022-11-09,bullish,-0.05964,0.13607
train,TTD,2023-02-15,bullish,0.32488,-0.03495
train,TTD,2023-05-10,bullish,0.00858,-0.00503
train,TTD,2023-08-09,bullish,-0.04455,-0.04781
train,TTD,2023-11-09,neutral,-0.01795,-0.18225
train,TTD,2024-02-15,bullish,0.01194,0.17959
train,TTD,2024-05-08,neutral,-0.04048,0.02504
train,TTD,2024-08-08,bullish,0.01645,0.12055
train,TTD,2024-11-07,bullish,0.05412,-0.06017
train,TTD,2025-02-12,bearish,0.02003,-0.34035
train,TTD,2025-05-08,bullish,0.05396,0.18725
train,TTD,2025-08-07,neutral,-0.01312,-0.39385
train,TTD,2025-11-06,bullish,-0.02701,-0.06417
train,UPS,2020-01-30,neutral,-0.07028,-0.02332
train,UPS,2020-04-28,neutral,-0.05508,-0.0295
train,UPS,2020-07-30,neutral,0.14733,0.00129
train,UPS,2020-10-28,neutral,-0.05397,0.02566
train,UPS,2021-02-02,bullish,0.01165,-0.0044
train,UPS,2021-04-27,bullish,0.10442,0.02213
train,UPS,2021-07-27,bullish,-0.06535,-0.01573
train,UPS,2021-10-26,bullish,0.06859,-0.02244
train,UPS,2022-02-01,bullish,0.13409,-0.00356
train,UPS,2022-04-26,neutral,-0.00579,0.01549
train,UPS,2022-07-26,neutral,-0.02212,-0.01291
train,UPS,2022-10-25,neutral,-0.01925,0.01945
train,UPS,2023-01-31,neutral,0.03197,-0.01198
train,UPS,2023-04-25,neutral,-0.084,-0.01687
train,UPS,2023-08-08,bearish,-0.00444,0.00015
train,UPS,2023-10-26,bearish,-0.04737,-0.01992
train,UPS,2024-01-30,neutral,-0.08124,-0.00547
train,UPS,2024-04-23,neutral,0.01228,-0.01464
train,UPS,2024-07-23,bearish,-0.11897,0.02932
train,UPS,2024-10-24,neutral,0.05065,-0.0063
train,UPS,2025-01-30,neutral,-0.14649,-0.00051
train,UPS,2025-04-29,neutral,-0.01001,-0.01518
train,UPS,2025-07-29,bearish,-0.10309,-0.03903
train,UPS,2025-10-28,neutral,0.07737,0.01031
train,WMB,2020-02-20,neutral,0.02731,-0.01374
train,WMB,2020-05-05,neutral,-0.01603,-0.01375
train,WMB,2020-08-04,neutral,0.07829,-0.00855
train,WMB,2020-11-03,neutral,-0.00647,-0.01655
train,WMB,2021-02-23,neutral,0.03938,-0.00808
train,WMB,2021-05-04,neutral,-0.0015,0.01352
train,WMB,2021-08-03,bullish,-0.00092,-0.00424
train,WMB,2021-11-02,bullish,-0.0093,-0.00928
train,WMB,2022-02-22,bullish,0.00702,0.03841
train,WMB,2022-05-03,bullish,0.02187,0.01429
train,WMB,2022-08-02,bullish,-0.02693,-0.02266
train,WMB,2022-11-01,bullish,0.02607,0.01313
train,WMB,2023-02-21,bullish,0.00503,0.00528
train,WMB,2023-05-04,bullish,0.01192,0.0186
train,WMB,2023-08-03,bullish,0.02543,0.0022
train,WMB,2023-11-02,bullish,0.01165,-0.00102
train,WMB,2024-02-14,bullish,-0.03817,0.02759
train,WMB,2024-05-07,bullish,0.00018,0.00527
train,WMB,2024-08-06,bullish,0.02934,0.01065
train,WMB,2024-11-07,bullish,-0.00574,0.01136
train,WMB,2025-02-13,bullish,0.0376,-0.0083
train,WMB,2025-05-06,neutral,-0.01607,-0.00012
train,WMB,2025-08-05,bullish,-0.01584,-0.01376
train,WMB,2025-11-04,bullish,-0.03084,0.01476
tune,ACN,2020-03-19,neutral,0.0465,-0.00532
tune,ACN,2020-06-25,neutral,0.06597,0.00143
tune,ACN,2020-09-24,neutral,-0.07303,-0.01519
tune,ACN,2020-12-17,bullish,0.06319,0.01495
tune,ACN,2021-03-18,bullish,0.02446,-0.00654
tune,ACN,2021-06-24,bullish,0.0146,0.00708
tune,ACN,2021-09-23,bullish,0.01277,-0.01264
tune,ACN,2021-12-16,bullish,0.07623,0.00322
tune,ACN,2022-03-17,bullish,-0.02916,0.00611
tune,ACN,2022-06-23,neutral,-0.01179,0.01558
tune,ACN,2022-09-22,neutral,-0.00328,0.00783
tune,ACN,2022-12-16,neutral,-0.04287,-0.02585
tune,ACN,2023-03-23,bullish,0.06991,-0.00531
tune,ACN,2023-06-22,neutral,-0.02261,-0.02115
tune,ACN,2023-09-28,neutral,-0.04909,0.02351
tune,ACN,2023-12-19,neutral,-0.00708,0.00797
tune,ACN,2024-03-21,neutral,-0.09638,-0.01993
tune,ACN,2024-06-20,neutral,0.07564,0.01376
tune,ACN,2024-09-26,neutral,0.05169,-0.01572
tune,ACN,2024-12-19,bullish,0.07093,-0.02417
tune,ACN,2025-03-20,neutral,-0.06972,0.01733
tune,ACN,2025-06-20,bullish,-0.06329,0.02387
tune,ACN,2025-09-25,bullish,-0.02266,0.02183
tune,ACN,2025-12-18,neutral,-0.02136,0.00239
tune,ARRY,2020-11-06,bullish,0.13927,-0.07527
tune,ARRY,2021-03-09,bullish,0.03767,-0.04933
tune,ARRY,2021-05-25,bearish,-0.01449,0.03527
tune,ARRY,2021-08-11,neutral,0.00674,0.12625
tune,ARRY,2021-11-11,neutral,0.07821,0.19327
tune,ARRY,2022-04-05,bearish,-0.10062,0.05352
tune,ARRY,2022-05-10,bearish,-0.05566,-0.05637
tune,ARRY,2022-08-09,bearish,-0.01691,0.26823
tune,ARRY,2022-11-08,bullish,0.05985,0.15547
tune,ARRY,2023-03-15,bullish,-0.05831,-0.05015
tune,ARRY,2023-05-09,bearish,0.0344,-0.03433
tune,ARRY,2023-08-08,neutral,0.01167,0.24718
tune,ARRY,2023-11-07,neutral,0.00938,-0.17691
tune,ARRY,2024-02-27,neutral,0.01605,0.03505
tune,ARRY,2024-05-09,neutral,-0.00576,0.0187
tune,ARRY,2024-08-08,neutral,0.01499,-0.21464
tune,ARRY,2024-11-07,neutral,0.03604,-0.03014
tune,ARRY,2025-02-27,neutral,-0.02923,-0.2095
tune,ARRY,2025-05-06,neutral,0.05298,-0.02556
tune,ARRY,2025-08-07,bullish,0.02003,-0.06602
tune,ARRY,2025-11-05,bullish,0.07286,0.01674
tune,BAC,2020-01-15,neutral,-0.02066,-0.00688
tune,BAC,2020-04-15,neutral,-0.04365,-0.03952
tune,BAC,2020-07-16,neutral,-0.02394,-0.03257
tune,BAC,2020-10-14,neutral,-0.04702,0.02367
tune,BAC,2021-01-19,neutral,-0.01512,-0.02696
tune,BAC,2021-04-15,neutral,-0.03933,0.00724
tune,BAC,2021-07-14,neutral,-0.02658,0.00264
tune,BAC,2021-10-14,bullish,0.02792,0.02123
tune,BAC,2022-01-19,bullish,0.01427,-0.00379
tune,BAC,2022-04-18,bullish,0.03366,0.00239
tune,BAC,2022-07-18,bullish,0.00857,0.00677
tune,BAC,2022-10-17,bullish,0.03487,0.02573
tune,BAC,2023-01-13,neutral,0.01817,-0.01832
tune,BAC,2023-04-18,neutral,0.0056,-0.01619
tune,BAC,2023-07-18,neutral,0.03679,0.02481
tune,BAC,2023-10-17,neutral,0.02339,0.0021
tune,BAC,2024-01-12,neutral,-0.01125,-0.01706
tune,BAC,2024-04-16,neutral,-0.0335,0.02178
tune,BAC,2024-07-16,neutral,0.04754,0.01062
tune,BAC,2024-10-15,neutral,0.01326,0.01132
tune,BAC,2025-01-16,bullish,-0.00784,-0.0124
tune,BAC,2025-04-15,neutral,0.0388,0.00486
tune,BAC,2025-07-16,neutral,-0.00594,0.01539
tune,BAC,2025-10-15,neutral,0.03928,-0.02838
tune,BLDP,2022-03-14,neutral,-0.07193,-0.00518
tune,BLDP,2022-05-09,neutral,-0.0842,-0.03988
tune,BLDP,2022-08-10,bearish,0.03845,-0.02918
tune,BLDP,2022-11-07,neutral,0.00161,-0.02197
tune,BLDP,2023-03-17,neutral,-0.01385,0.00648
tune,BLDP,2023-05-10,neutral,-0.04095,0.03704
tune,BLDP,2023-08-09,neutral,0.02796,-0.04203
tune,BLDP,2023-11-07,neutral,-0.00566,-0.04299
tune,BLDP,2024-03-11,neutral,-0.0928,-0.05076
tune,BLDP,2024-05-07,neutral,0.00243,0.01399
tune,BLDP,2024-08-12,bearish,-0.04716,0.05421
tune,BLDP,2024-11-05,bearish,-0.04677,-0.21648
tune,BLDP,2025-03-13,bearish,0.05398,0.01059
tune,BLDP,2025-05-06,bearish,-0.03132,-0.01247
tune,BLDP,2025-08-11,bearish,0.00198,-0.04953
tune,BLDP,2025-11-13,neutral,-0.05338,-0.04999
tune,CI,2020-02-06,bullish,0.02269,-0.00855
tune,CI,2020-04-30,neutral,0.00885,-0.01791
tune,CI,2020-07-30,neutral,-0.01475,-0.04029
tune,CI,2020-11-05,neutral,-0.0027,-0.05903
tune,CI,2021-02-04,neutral,-0.0754,-0.01343
tune,CI,2021-05-07,neutral,0.00926,0.03184
tune,CI,2021-08-05,neutral,-0.1155,0.01333
tune,CI,2021-10-14,neutral,0.00108,0.0079
tune,CI,2022-02-03,bearish,-0.03066,0.01281
tune,CI,2022-05-06,neutral,0.06476,0.01145
tune,CI,2022-08-04,bullish,0.03144,0.00765
tune,CI,2022-11-03,neutral,0.02083,-0.0209
tune,CI,2023-02-03,bullish,-0.01902,-0.00807
tune,CI,2023-05-05,neutral,0.05145,0.01488
tune,CI,2023-08-03,neutral,-0.03641,0.00084
tune,CI,2023-11-02,neutral,0.01147,-0.03496
tune,CI,2024-02-02,bullish,0.04323,-0.00429
tune,CI,2024-05-02,neutral,-0.04485,-0.0211
tune,CI,2024-08-01,neutral,-0.03193,0.03284
tune,CI,2024-10-31,neutral,0.02574,0.00112
tune,CI,2025-01-30,bearish,-0.07239,0.04501
tune,CI,2025-05-02,neutral,-0.01613,0.00054
tune,CI,2025-07-31,neutral,-0.09858,-0.00287
tune,CI,2025-10-30,bearish,-0.16291,-0.01417
tune,CL,2020-01-31,neutral,0.0802,0.00816
tune,CL,2020-05-01,neutral,0.00171,0.0111
tune,CL,2020-07-31,neutral,-0.00361,-0.01511
tune,CL,2020-10-30,neutral,0.03938,0.00489
tune,CL,2021-01-29,neutral,0.00549,-0.00998
tune,CL,2021-04-30,neutral,0.0176,0.00243
tune,CL,2021-07-30,bearish,-0.04328,0.0026
tune,CL,2021-10-29,neutral,-0.011,-0.00487
tune,CL,2022-01-28,neutral,-0.0206,-0.02524
tune,CL,2022-04-29,neutral,-0.01439,-0.03029
tune,CL,2022-07-29,neutral,-0.02026,0.03293
tune,CL,2022-10-28,neutral,-0.00454,-0.00349
tune,CL,2023-01-27,neutral,-0.05446,0.03057
tune,CL,2023-04-28,neutral,0.01546,0.01216
tune,CL,2023-07-28,neutral,-0.02911,0.00656
tune,CL,2023-10-27,neutral,-0.01312,0.01716
tune,CL,2024-01-26,neutral,0.02109,0.00572
tune,CL,2024-04-26,bullish,0.00979,-0.00926
tune,CL,2024-07-26,bullish,0.01886,0.0144
tune,CL,2024-10-25,neutral,-0.04106,-0.00173
tune,CL,2025-01-31,neutral,-0.04078,0.01054
tune,CL,2025-04-25,neutral,0.00583,-0.03179
tune,CL,2025-08-01,neutral,0.01234,-0.017
tune,CL,2025-10-31,neutral,0.00378,-0.02874
tune,CRM,2020-02-25,bullish,0.00519,-0.00956
tune,CRM,2020-05-28,neutral,0.02733,-0.0393
tune,CRM,2020-08-25,bullish,0.03291,0.25042
tune,CRM,2020-12-01,neutral,-0.02904,-0.08733
tune,CRM,2021-02-25,bullish,-0.01495,-0.05794
tune,CRM,2021-05-27,bullish,-0.01729,0.05254
tune,CRM,2021-08-25,bullish,0.00248,0.03251
tune,CRM,2021-11-30,bullish,-0.02024,-0.10631
tune,CRM,2022-03-01,bullish,0.00744,-0.01122
tune,CRM,2022-05-31,neutral,-0.02383,0.10688
tune,CRM,2022-08-24,neutral,0.01958,-0.048
tune,CRM,2022-11-30,neutral,0.025,-0.08195
tune,CRM,2023-03-01,neutral,0.0267,0.10719
tune,CRM,2023-05-31,neutral,0.02615,-0.05642
tune,CRM,2023-08-30,neutral,0.01041,0.03132
tune,CRM,2023-11-30,bullish,0.08962,0.02624
tune,CRM,2024-02-28,neutral,0.00222,0.02659
tune,CRM,2024-05-29,neutral,0.01364,-0.19074
tune,CRM,2024-08-28,neutral,-0.01426,-0.00739
tune,CRM,2024-12-03,neutral,0.0008,0.10374
tune,CRM,2025-02-26,bullish,0.00424,-0.02448
tune,CRM,2025-05-28,bullish,0.0016,-0.03695
tune,CRM,2025-09-03,neutral,0.00878,-0.05687
tune,CRM,2025-12-03,bullish,0.01362,0.03588
tune,DHR,2020-01-30,neutral,0.01994,-0.03023
tune,DHR,2020-05-07,bullish,-0.01512,-0.02909
tune,DHR,2020-07-23,bullish,0.03039,-0.01339
tune,DHR,2020-10-22,bullish,0.02731,-0.00904
tune,DHR,2021-01-28,bullish,0.02007,0.06058
tune,DHR,2021-04-22,bullish,0.04399,0.01628
tune,DHR,2021-07-22,bullish,0.03064,-0.00229
tune,DHR,2021-10-21,bullish,-0.01557,0.00953
tune,DHR,2022-01-27,neutral,0.01693,0.01643
tune,DHR,2022-04-21,neutral,0.00732,-0.02173
tune,DHR,2022-07-21,neutral,0.08056,-0.01002
tune,DHR,2022-10-20,neutral,-0.04904,-0.01809
tune,DHR,2023-01-24,neutral,-0.01849,-0.03215
tune,DHR,2023-04-25,bearish,-0.07204,0.0063
tune,DHR,2023-07-25,bearish,-0.01157,0.03571
tune,DHR,2023-10-24,neutral,-0.04287,-0.00693
tune,DHR,2024-01-30,neutral,0.04788,-0.00426
tune,DHR,2024-04-23,neutral,0.06027,-0.01019
tune,DHR,2024-07-23,neutral,0.05454,0.02864
tune,DHR,2024-10-22,neutral,-0.0392,-0.01107
tune,DHR,2025-01-29,neutral,-0.0928,-0.00827
tune,DHR,2025-04-22,neutral,0.01242,0.00658
tune,DHR,2025-07-22,neutral,0.00964,0.03351
tune,DHR,2025-10-21,neutral,0.05942,-0.0069
tune,DIS,2020-02-04,bullish,0.00889,-0.03476
tune,DIS,2020-05-05,neutral,-0.02979,0.005
tune,DIS,2020-08-04,neutral,0.00422,0.08178
tune,DIS,2020-11-12,neutral,-0.00699,0.00711
tune,DIS,2021-02-11,neutral,0.00513,-0.02191
tune,DIS,2021-05-13,neutral,-0.00926,-0.04137
tune,DIS,2021-08-12,neutral,0.00374,0.00816
tune,DIS,2021-11-10,neutral,0.00428,-0.07106
tune,DIS,2022-02-09,neutral,0.0187,0.05145
tune,DIS,2022-05-11,neutral,-0.00705,-0.00751
tune,DIS,2022-08-10,neutral,0.01876,0.04678
tune,DIS,2022-11-08,neutral,-0.01067,-0.11103
tune,DIS,2023-02-08,neutral,0.01228,-0.00403
tune,DIS,2023-05-10,neutral,-0.01485,-0.08556
tune,DIS,2023-08-09,neutral,-0.00058,0.04845
tune,DIS,2023-11-08,neutral,-0.0018,0.07691
tune,DIS,2024-02-07,bullish,-0.00985,0.11455
tune,DIS,2024-05-07,bullish,-0.09624,0.00038
tune,DIS,2024-08-07,neutral,-0.03789,-0.02312
tune,DIS,2024-11-14,bullish,0.06874,0.06743
tune,DIS,2025-02-05,bullish,-0.02841,0.01055
tune,DIS,2025-05-07,bullish,0.10342,0.02271
tune,DIS,2025-08-06,bullish,-0.03428,-0.01905
tune,DIS,2025-11-13,bullish,-0.0609,-0.01666
tune,ENVX,2021-08-10,bullish,-0.02629,-0.02615
tune,ENVX,2021-11-08,neutral,0.04685,-0.0377
tune,ENVX,2022-03-03,neutral,-0.02057,-0.15792
tune,ENVX,2022-05-11,neutral,-0.04183,0.09692
tune,ENVX,2022-08-10,bearish,0.09975,0.30836
tune,ENVX,2022-11-01,neutral,-0.04226,-0.38958
tune,ENVX,2023-02-22,neutral,0.04027,0.11425
tune,ENVX,2023-04-26,neutral,-0.00918,-0.17671
tune,ENVX,2023-07-26,neutral,0.03034,-0.04235
tune,ENVX,2023-11-07,neutral,0.00206,0.14673
tune,ENVX,2024-02-20,neutral,-0.03208,-0.09004
tune,ENVX,2024-05-01,bullish,0.04318,0.44533
tune,ENVX,2024-07-31,neutral,0.00573,-0.17737
tune,ENVX,2024-10-29,bullish,-0.06998,-0.01109
tune,ENVX,2025-02-19,bullish,0.00033,0.02963
tune,ENVX,2025-04-30,neutral,-0.01074,-0.09067
tune,ENVX,2025-07-31,neutral,-0.00366,-0.18473
tune,ENVX,2025-11-05,bearish,0.01544,-0.19157
tune,EOG,2020-02-28,bullish,0.05853,-0.04963
tune,EOG,2020-05-08,neutral,0.04845,-0.0315
tune,EOG,2020-08-07,neutral,-0.04159,0.03082
tune,EOG,2020-11-06,bullish,-0.02842,0.15314
tune,EOG,2021-02-26,bullish,-0.08027,-0.01773
tune,EOG,2021-05-07,bullish,0.07222,0.02735
tune,EOG,2021-08-05,bullish,-0.00633,0.00103
tune,EOG,2021-11-05,bullish,0.04296,0.01881
tune,EOG,2022-02-25,bullish,-0.04768,0.07377
tune,EOG,2022-05-06,bullish,0.07727,-0.07598
tune,EOG,2022-08-05,bullish,0.07372,0.00284
tune,EOG,2022-11-04,bullish,0.01343,0.01652
tune,EOG,2023-02-24,bullish,-0.03341,0.00088
tune,EOG,2023-05-05,bullish,0.00718,0.0014
tune,EOG,2023-08-04,bullish,-0.00983,-0.02545
tune,EOG,2023-11-03,neutral,-0.01293,-0.01588
tune,EOG,2024-02-23,bullish,-0.03969,0.00536
tune,EOG,2024-05-03,bullish,-0.0259,-0.00679
tune,EOG,2024-08-02,bullish,0.01708,0.03075
tune,EOG,2024-11-08,bullish,0.05624,-0.00856
tune,EOG,2025-02-28,bullish,-0.0437,-0.0329
tune,EOG,2025-05-02,neutral,-0.02219,-0.01537
tune,EOG,2025-08-08,neutral,-0.00512,0.00679
