ticker,call_date,split,predicted,ground_truth,benchmark_rel_return_pct,hit,recommendation,thesisHealth,thesisDelta,stumbleType,credibilityDelta,ratchetTranche,activeDriverCount,blindSpotsTriggered_raw,blindSpotsTriggered_count,threatMechanismImpaired,mitigationArgumentPresent,recommendedSize,capPercent,freshMoneyAllocation
TEAM,2022-01-27,train,bullish,bearish,-23.74,False,Add,Strengthening,unknown,None,positive,,3,[],0,False,True,12,50,9
TEAM,2022-04-28,train,bullish,bearish,-12.66,False,Add,Strengthening,unknown,None,positive,,3,[],0,False,True,8,50,6
TEAM,2022-08-04,train,neutral,bearish,-21.46,False,Hold,Strengthening,unknown,None,positive,,5,[],0,False,False,8,50,5
TEAM,2022-11-03,train,neutral,bearish,-23.05,False,Hold,Intact,unknown,Discovery,neutral,,4,[],0,False,True,18,50,12
TEAM,2023-02-02,train,neutral,bearish,-14.69,False,Hold,Intact,down,Discovery,neutral,,4,[],0,False,True,8,50,5
TEAM,2023-05-04,train,neutral,bullish,14.57,False,Hold,Intact,flat,Discovery,neutral,,4,[],0,False,True,12,50,8
TEAM,2023-08-03,train,neutral,bullish,41.26,False,Hold,Strengthening,unknown,None,positive,,3,[],0,False,True,12,50,10
TEAM,2023-11-02,train,neutral,bearish,-16.06,False,Hold,Intact,unknown,None,neutral,,3,[],0,False,True,22,50,15
TEAM,2024-02-01,train,neutral,bearish,-43.04,False,Hold,Intact,flat,None,positive,,6,[],0,False,True,10,10,6
TEAM,2024-04-25,train,neutral,bearish,-19.61,False,Hold,Intact,flat,None,positive,,4,[],0,False,True,6,50,4
TEAM,2024-08-01,train,bearish,bullish,42.67,False,Trim,Intact,down,Execution,neutral,1,5,[],0,False,True,8,50,5
TEAM,2024-10-31,train,bullish,bullish,23.29,True,Add,Strengthening,up,None,positive,,4,[],0,False,True,18,50,14
TEAM,2025-01-30,train,bullish,bearish,-32.63,False,Add,Strengthening,up,None,positive,,4,[],0,False,True,9,50,7
TEAM,2025-08-07,train,bullish,bearish,-49.63,False,Add,Strengthening,up,None,positive,,5,[],0,False,True,18,50,15
TEAM,2025-10-30,train,bullish,bearish,-63.02,False,Add,Strengthening,up,None,positive,,5,[],0,False,False,12,50,10
TFC,2020-01-30,train,neutral,bearish,-27.43,False,Hold,Intact,unknown,None,neutral,,5,[],0,False,True,8,50,5
TFC,2020-04-20,train,neutral,neutral,0.34,True,Hold,Intact,unknown,Discovery,neutral,,3,[],0,False,True,8,50,5
TFC,2020-07-16,train,neutral,bullish,24.8,False,Hold,Intact,unknown,Discovery,positive,,4,[],0,False,True,20,20,12
TFC,2020-12-15,train,neutral,bullish,7.6,False,Hold,Intact,unknown,None,neutral,,4,[],0,False,True,7,50,5
TFC,2021-01-21,train,neutral,bearish,-6.95,False,Hold,Intact,unknown,None,neutral,,5,[],0,False,True,18,50,12
TFC,2021-04-15,train,neutral,neutral,-0.43,True,Hold,Intact,unknown,None,neutral,,5,[],0,False,True,5,50,3
TFC,2021-07-15,train,neutral,bullish,12.68,False,Hold,Intact,unknown,None,positive,,4,[],0,False,True,4,50,3
TFC,2021-10-15,train,neutral,bearish,-12.38,False,Hold,Intact,unknown,None,positive,,5,[],0,False,True,5,50,3
TFC,2022-01-18,train,neutral,bearish,-14.01,False,Hold,Intact,unknown,None,neutral,,5,[],0,False,True,7,50,5
TFC,2022-04-19,train,neutral,neutral,-0.0,True,Hold,Intact,unknown,Execution,neutral,,,[],0,False,True,4,35,3
TFC,2022-07-19,train,neutral,neutral,-3.8,True,Hold,Intact,unknown,Execution,neutral,,5,[],0,False,True,5,50,3
TFC,2022-10-18,train,neutral,bearish,-33.56,False,Hold,Intact,unknown,Execution,negative,,5,[],0,False,True,8,50,5
TFC,2023-01-19,train,bullish,bearish,-47.06,False,Add,Intact,up,None,positive,,4,[],0,False,True,4,50,3
TFC,2023-04-20,train,neutral,bearish,-19.72,False,Hold,Intact,down,Execution,negative,,4,[],0,True,True,4,4,3
TFC,2023-07-20,train,bearish,neutral,3.46,False,Trim,Weakening,down,Execution,negative,1,3,[],0,False,True,8,50,4
TFC,2023-10-19,train,bearish,bullish,10.12,False,Trim,Weakening,down,Execution,negative,1,,[],0,True,True,18,35,8
TFC,2024-01-18,train,neutral,neutral,1.97,True,Hold,Intact,unknown,None,neutral,,5,[],0,False,True,18,50,10
TFC,2024-04-22,train,neutral,bearish,-5.31,False,Hold,Intact,unknown,None,neutral,,,[],0,False,True,8,35,5
TFC,2024-07-22,train,neutral,neutral,0.66,True,Hold,Intact,flat,None,neutral,,,[],0,False,True,18,35,12
TFC,2024-10-17,train,neutral,bearish,-6.81,False,Hold,Intact,unknown,None,neutral,,,[],0,False,True,4,35,2.5
TFC,2025-01-17,train,neutral,bearish,-12.16,False,Hold,Intact,flat,None,positive,,5,[],0,False,True,8,8,5
TFC,2025-04-17,train,neutral,bearish,-11.04,False,Hold,Intact,unknown,None,neutral,,,[],0,False,True,20,35,15
TFC,2025-07-18,train,neutral,neutral,2.76,True,Hold,Intact,unknown,Discovery,neutral,,,[],0,False,True,4,35,3
TFC,2025-10-17,train,bullish,bullish,11.82,True,Add,Strengthening,up,None,positive,,5,[],0,False,True,6,50,4
TMO,2020-01-30,train,neutral,bullish,29.49,False,Hold,Intact,unknown,None,neutral,,4,[],0,False,True,7,7,5
TMO,2020-04-22,train,bullish,bullish,16.88,True,Add,Strengthening,unknown,None,positive,,4,[],0,False,True,8,50,7
TMO,2020-07-22,train,bullish,bullish,8.13,True,Add,Strengthening,unknown,None,positive,,4,[],0,False,True,8,50,7
TMO,2021-02-01,train,bullish,bearish,-12.78,False,Add,Strengthening,unknown,None,positive,,6,[],0,False,True,8,50,6
TMO,2021-04-29,train,neutral,bullish,24.42,False,Hold,Strengthening,up,None,positive,,6,[],0,False,True,8,8,6
TMO,2021-07-28,train,bullish,bullish,7.8,True,Add,Strengthening,unknown,None,positive,,4,[],0,False,True,8,50,6
TMO,2021-10-21,train,bullish,neutral,-1.18,False,Add,Strengthening,up,None,positive,,4,[],0,False,False,7,50,5
TMO,2021-10-27,train,bullish,bearish,-6.92,False,Add,Strengthening,up,None,positive,,4,[],0,False,True,12,50,10
TMO,2022-02-02,train,bullish,bullish,6.71,True,Add,Strengthening,up,None,positive,,5,[],0,False,True,20,20,16
TMO,2022-04-28,train,bullish,neutral,0.34,False,Add,Strengthening,unknown,None,positive,,5,[],0,False,True,8,50,6
TMO,2022-07-28,train,bullish,neutral,-3.07,False,Add,Strengthening,up,None,positive,,4,[],0,False,True,7,50,5
TMO,2022-10-26,train,bullish,neutral,0.14,False,Add,Strengthening,unknown,None,positive,,5,[],0,False,True,8,50,6
TMO,2023-02-01,train,neutral,bearish,-15.29,False,Hold,Intact,unknown,None,positive,,5,[],0,False,True,10,50,7
TMO,2023-04-26,train,neutral,bearish,-22.01,False,Hold,Intact,unknown,Discovery,positive,,4,[],0,False,True,8,50,7
TMO,2023-07-26,train,neutral,bearish,-12.55,False,Hold,Intact,down,Discovery,neutral,,3,[],0,False,True,30,50,22
TMO,2023-10-25,train,neutral,bullish,12.25,False,Hold,Intact,flat,Execution,neutral,,4,[],0,False,True,18,50,13
TMO,2024-01-31,train,neutral,neutral,-0.27,True,Hold,Intact,flat,None,positive,,4,[],0,False,True,8,50,6
TMO,2024-04-24,train,neutral,bearish,-14.52,False,Hold,Intact,flat,None,positive,,4,[],0,False,True,7,50,5
TMO,2024-07-24,train,neutral,bearish,-12.07,False,Hold,Intact,flat,None,positive,,4,[],0,False,True,7,50,5
TMO,2024-10-23,train,neutral,bearish,-17.76,False,Hold,Intact,flat,None,neutral,,4,[],0,False,True,12,50,9
TMO,2025-01-30,train,bullish,bearish,-27.39,False,Add,Strengthening,up,None,positive,,6,[],0,False,True,7,50,5
TMO,2025-04-23,train,neutral,bullish,6.68,False,Hold,Intact,flat,Discovery,positive,,4,[],0,False,True,8,10,6
TMO,2025-07-23,train,neutral,bullish,28.27,False,Hold,Intact,flat,None,positive,,4,[],0,False,True,7,50,6
TMO,2025-10-22,train,neutral,bearish,-15.88,False,Hold,Strengthening,up,None,positive,,5,[],0,False,True,8,50,6
TMUS,2020-11-05,train,bullish,neutral,-1.21,False,Add,Strengthening,unknown,None,positive,,5,[],0,False,False,7,50,6
TMUS,2021-02-04,train,bullish,bearish,-5.71,False,Add,Strengthening,up,None,positive,,5,[],0,False,True,35,35,30
TMUS,2021-05-04,train,bullish,bearish,-21.0,False,Add,Strengthening,unknown,None,positive,,5,[],0,False,True,8,50,6
TMUS,2021-07-29,train,bullish,bearish,-24.55,False,Add,Strengthening,unknown,None,positive,,5,[],0,False,True,7,50,5
TMUS,2021-11-02,train,bullish,bullish,18.88,True,Add,Strengthening,unknown,None,positive,,4,[],0,False,True,12,50,10
TMUS,2022-02-02,train,bullish,bullish,40.52,True,Add,Strengthening,unknown,None,positive,,4,[],0,False,True,8,50,7
TMUS,2022-04-27,train,bullish,bullish,16.92,True,Add,Strengthening,up,None,positive,,5,[],0,False,True,18,50,15
TMUS,2022-07-27,train,bullish,bullish,5.25,True,Add,Strengthening,unknown,None,positive,,4,[],0,False,True,8,50,6
TMUS,2022-10-27,train,bullish,neutral,-1.91,False,Add,Strengthening,up,None,positive,,3,[],0,False,False,8,50,7
TMUS,2023-02-01,train,bullish,bearish,-19.64,False,Add,Strengthening,unknown,None,positive,,5,[],0,False,False,7,7,6
TMUS,2023-07-27,train,bullish,bullish,8.36,True,Add,Strengthening,up,None,positive,,4,[],0,False,False,8,50,6
TMUS,2023-08-27,train,bullish,bullish,6.97,True,Add,Strengthening,up,None,positive,,4,[],0,False,False,8,50,7
TMUS,2023-10-25,train,bullish,neutral,-4.59,False,Add,Strengthening,up,None,positive,,5,[],0,False,False,8,50,6
TMUS,2024-01-25,train,neutral,neutral,-2.58,True,Hold,Intact,unknown,None,positive,,3,[],0,False,False,7,50,5
TMUS,2024-04-25,train,bullish,bullish,27.33,True,Add,Strengthening,up,None,positive,,5,[],0,False,True,12,50,10
TMUS,2024-07-31,train,neutral,bullish,19.75,False,Hold,Strengthening,up,None,positive,,4,[],0,False,False,18,50,12
TMUS,2024-10-23,train,bullish,bullish,24.74,True,Add,Strengthening,unknown,None,positive,,4,[],0,False,True,8,50,7
TMUS,2025-01-29,train,bullish,neutral,-2.69,False,Add,Strengthening,up,None,positive,,5,[],0,False,False,18,50,15
TMUS,2025-04-24,train,bullish,bearish,-38.97,False,Add,Strengthening,up,None,positive,,6,[],0,False,False,8,50,7
TMUS,2025-07-23,train,neutral,bearish,-29.59,False,Hold,Strengthening,up,None,positive,,4,[],0,False,False,9,50,7
TMUS,2025-10-23,train,bullish,bearish,-17.24,False,Add,Strengthening,up,None,positive,,6,[],0,False,False,7,50,6
TTD,2021-02-18,train,bullish,bearish,-23.04,False,Add,Strengthening,unknown,None,positive,,5,[],0,False,True,8,50,6
TTD,2021-05-10,train,bullish,bullish,69.07,True,Add,Strengthening,unknown,None,positive,,5,[],0,False,True,7,50,7
TTD,2021-08-09,train,bullish,bearish,-10.69,False,Add,Strengthening,unknown,None,positive,,5,[],0,False,False,20,50,18
TTD,2021-11-08,train,bullish,bearish,-34.22,False,Add,Strengthening,unknown,None,positive,,6,[],0,False,False,7,50,6
TTD,2022-02-16,train,bullish,bearish,-8.81,False,Add,Strengthening,up,None,positive,,6,[],0,False,False,8,50,6
TTD,2022-05-10,train,bullish,neutral,3.41,False,Add,Strengthening,up,None,positive,,5,[],0,False,True,7,50,6
TTD,2022-08-09,train,bullish,neutral,-4.24,False,Add,Strengthening,unknown,None,positive,,6,[],0,False,True,7,50,7
TTD,2022-11-09,train,bullish,bullish,52.52,True,Add,Strengthening,up,None,positive,,5,[],0,False,False,10,50,8
TTD,2023-02-15,train,bullish,neutral,3.52,False,Add,Strengthening,unknown,None,positive,,4,[],0,False,True,12,50,10
TTD,2023-05-10,train,bullish,bullish,15.44,True,Add,Strengthening,unknown,None,positive,,5,[],0,False,False,8,50,6
TTD,2023-08-09,train,bullish,bearish,-25.74,False,Add,Strengthening,up,None,positive,,5,[],0,False,False,12,50,10
TTD,2023-11-09,train,neutral,neutral,-4.46,True,Hold,Intact,unknown,Discovery,neutral,,6,[],0,False,True,13,50,10
TTD,2024-02-15,train,bullish,bullish,22.57,True,Add,Strengthening,unknown,None,positive,,5,[],0,False,True,18,50,15
TTD,2024-05-08,train,neutral,bullish,30.82,False,Hold,Intact,unknown,None,neutral,,3,[],0,False,False,7,50,5
TTD,2024-08-08,train,bullish,bullish,15.63,True,Add,Strengthening,up,None,positive,,5,[],0,False,False,8,50,7
TTD,2024-11-07,train,bullish,bearish,-49.67,False,Add,Strengthening,up,None,positive,,5,[],0,False,False,20,20,15
TTD,2025-02-12,train,bearish,bearish,-62.41,True,Trim,Intact,down,Execution,negative,1,5,[],0,False,True,12,12,6
TTD,2025-05-08,train,bullish,bearish,-42.0,False,Add,Strengthening,up,None,positive,,5,[],0,False,True,9,50,7
TTD,2025-08-07,train,neutral,bearish,-77.47,False,Hold,Intact,flat,None,neutral,,5,[],0,False,True,7,50,4
TTD,2025-11-06,train,bullish,bearish,-57.96,False,Add,Strengthening,up,None,positive,,4,[],0,False,False,12,50,8
UPS,2020-01-30,train,neutral,bullish,32.12,False,Hold,Intact,unknown,None,positive,,4,[],0,False,True,8,8,5
UPS,2020-04-28,train,neutral,bullish,58.79,False,Hold,Intact,unknown,Discovery,neutral,,5,[],0,True,True,20,50,12
UPS,2020-07-30,train,neutral,bearish,-5.39,False,Hold,Intact,unknown,None,positive,,,[],0,False,True,5,35,4
UPS,2020-10-28,train,neutral,neutral,-0.44,True,Hold,Intact,unknown,Execution,neutral,,,[],0,False,True,8,35,4
UPS,2021-02-02,train,bullish,bullish,5.5,True,Add,Strengthening,unknown,None,positive,,4,[],0,False,True,8,8,6
UPS,2021-04-27,train,bullish,neutral,3.13,False,Add,Strengthening,up,None,positive,,5,[],0,False,False,6,6,5
UPS,2021-07-27,train,bullish,neutral,4.49,False,Add,Strengthening,up,None,positive,,5,[],0,False,True,8,50,7
UPS,2021-10-26,train,bullish,bearish,-7.32,False,Add,Strengthening,up,None,positive,,3,[],0,False,True,8,50,7
UPS,2022-02-01,train,bullish,bearish,-6.2,False,Add,Strengthening,up,None,positive,,4,[],0,False,True,20,50,15
UPS,2022-04-26,train,neutral,neutral,-1.27,True,Hold,Intact,unknown,Discovery,positive,,4,[],0,False,True,8,50,6
UPS,2022-07-26,train,neutral,neutral,-3.23,True,Hold,Intact,flat,Discovery,neutral,,,[],0,False,True,20,35,12
UPS,2022-10-25,train,neutral,neutral,0.07,True,Hold,Intact,unknown,None,positive,,4,[],0,False,True,20,20,15
UPS,2023-01-31,train,neutral,bearish,-12.15,False,Hold,Intact,unknown,None,positive,,5,[],0,False,True,8,50,5
UPS,2023-04-25,train,neutral,bearish,-19.62,False,Hold,Intact,unknown,Execution,neutral,,,[],0,False,True,18,35,12
UPS,2023-08-08,train,bearish,bearish,-29.26,True,Trim,Intact,down,Execution,negative,1,,[],0,False,True,20,35,12
UPS,2023-10-26,train,bearish,bearish,-15.4,True,Trim,Weakening,down,Execution,negative,1,,[],0,True,True,4,35,2
UPS,2024-01-30,train,neutral,bearish,-21.46,False,Hold,Intact,unknown,Execution,neutral,,,[],0,False,True,8,35,5
UPS,2024-04-23,train,neutral,bearish,-27.14,False,Hold,Intact,unknown,None,neutral,,,[],0,False,True,20,35,12
UPS,2024-07-23,train,bearish,neutral,-4.83,False,Trim,Intact,down,Execution,negative,1,,[],0,False,True,18,35,12
UPS,2024-10-24,train,neutral,bearish,-22.88,False,Hold,Intact,up,None,positive,,5,[],0,False,True,30,50,20
UPS,2025-01-30,train,neutral,bearish,-29.48,False,Hold,Intact,flat,Discovery,neutral,,4,[],0,False,True,8,50,5
UPS,2025-04-29,train,neutral,bearish,-24.33,False,Hold,Intact,unknown,Discovery,neutral,,4,[],0,False,True,8,50,5
UPS,2025-07-29,train,bearish,bullish,8.53,False,Trim,Intact,unknown,Execution,negative,,,[],0,False,True,4,4,2
UPS,2025-10-28,train,neutral,neutral,4.28,True,Hold,Intact,unknown,Discovery,positive,,4,[],0,False,True,20,50,12
WMB,2020-02-20,train,neutral,neutral,-3.34,True,Hold,Intact,unknown,Discovery,neutral,,4,[],0,False,True,6,50,4
WMB,2020-05-05,train,neutral,bearish,-17.52,False,Hold,Intact,unknown,Discovery,positive,,5,[],0,False,True,5,50,4
WMB,2020-08-04,train,neutral,bearish,-15.23,False,Hold,Intact,unknown,None,positive,,4,[],0,False,True,7,50,5
WMB,2020-11-03,train,neutral,bullish,5.82,False,Hold,Intact,unknown,None,positive,,4,[],0,False,True,5,50,3
WMB,2021-02-23,train,neutral,bearish,-12.25,False,Hold,Intact,unknown,None,positive,,4,[],0,False,True,7,7,5
WMB,2021-05-04,train,neutral,neutral,4.37,True,Hold,Intact,unknown,None,positive,,5,[],0,False,True,18,50,15
WMB,2021-08-03,train,bullish,bullish,18.82,True,Add,Strengthening,unknown,None,positive,,5,[],0,False,True,7,50,5
WMB,2021-11-02,train,bullish,bullish,34.23,True,Add,Strengthening,unknown,None,positive,,5,[],0,False,False,8,50,6
WMB,2022-02-22,train,bullish,bullish,23.02,True,Add,Strengthening,unknown,None,neutral,,3,[],0,False,True,8,50,6
WMB,2022-05-03,train,bullish,neutral,2.36,False,Add,Strengthening,unknown,None,positive,,5,[],0,False,True,8,8,7
WMB,2022-08-02,train,bullish,neutral,-1.5,False,Add,Strengthening,unknown,None,positive,,,[],0,False,False,7,35,5
WMB,2022-11-01,train,bullish,bearish,-19.23,False,Add,Strengthening,unknown,None,positive,,5,[],0,False,True,7,7,6
WMB,2023-02-21,train,bullish,neutral,2.68,False,Add,Strengthening,unknown,None,positive,,6,[],0,False,True,18,50,14
WMB,2023-05-04,train,bullish,bullish,16.66,True,Add,Strengthening,unknown,Discovery,positive,,5,[],0,False,True,7,50,6
WMB,2023-08-03,train,bullish,bearish,-7.74,False,Add,Strengthening,up,None,positive,,5,[],0,False,True,7,50,5
WMB,2023-11-02,train,bullish,bearish,-9.56,False,Add,Strengthening,up,None,positive,,7,[],0,False,True,8,50,7
WMB,2024-02-14,train,bullish,bullish,22.22,True,Add,Strengthening,up,None,positive,,5,[],0,False,True,8,50,6
WMB,2024-05-07,train,bullish,bullish,24.13,True,Add,Strengthening,up,None,positive,,6,[],0,False,True,8,50,7
WMB,2024-08-06,train,bullish,bullish,14.85,True,Add,Strengthening,up,None,positive,,5,[],0,False,True,7,7,6
WMB,2024-11-07,train,bullish,bullish,8.05,True,Add,Strengthening,up,None,positive,,5,[],0,False,True,7,7,6
WMB,2025-02-13,train,bullish,bearish,-5.99,False,Add,Strengthening,up,None,positive,,4,[],0,False,True,8,50,6
WMB,2025-05-06,train,neutral,bearish,-24.57,False,Hold,Strengthening,unknown,None,positive,,7,[],0,False,True,8,50,6
WMB,2025-08-05,train,bullish,bullish,6.3,True,Add,Strengthening,up,None,positive,,6,[],0,False,False,8,50,6
WMB,2025-11-04,train,bullish,bullish,27.51,True,Add,Strengthening,up,None,positive,,6,[],0,False,True,7,50,6
ACN,2020-03-19,tune,neutral,bullish,9.78,False,Hold,Intact,flat,Discovery,positive,,5,[],0,False,True,7,50,5
ACN,2020-06-25,tune,neutral,neutral,-1.66,True,Hold,Intact,unknown,None,positive,,5,[],0,False,True,7,50,5
ACN,2020-09-24,tune,neutral,neutral,4.81,True,Hold,Intact,unknown,None,positive,,5,[],0,False,True,12,50,10
ACN,2020-12-17,tune,bullish,bearish,-5.68,False,Add,Strengthening,up,None,positive,,4,[],0,False,True,7,50,5
ACN,2021-03-18,tune,bullish,bullish,14.0,True,Add,Strengthening,up,None,positive,,6,[],0,False,True,10,50,9
ACN,2021-06-24,tune,bullish,bullish,27.62,True,Add,Strengthening,unknown,None,positive,,6,[],0,False,True,8,50,7
ACN,2021-09-23,tune,bullish,bearish,-6.81,False,Add,Strengthening,up,None,positive,,6,[],0,False,False,8,50,6
ACN,2021-12-16,tune,bullish,bearish,-10.98,False,Add,Strengthening,unknown,None,positive,,5,[],0,False,True,8,50,7
ACN,2022-03-17,tune,bullish,neutral,-2.73,False,Add,Strengthening,unknown,None,positive,,7,[],0,False,True,15,50,12
ACN,2022-06-23,tune,neutral,bearish,-8.08,False,Hold,Strengthening,unknown,None,positive,,6,[],0,False,True,8,50,5
ACN,2022-09-22,tune,neutral,neutral,-1.5,True,Hold,Strengthening,unknown,None,positive,,6,[],0,False,True,7,50,5
ACN,2022-12-16,tune,neutral,bullish,6.16,False,Hold,Intact,flat,Discovery,positive,,5,[],0,False,True,8,50,6
ACN,2023-03-23,tune,bullish,bullish,5.13,True,Add,Strengthening,unknown,None,positive,,6,[],0,False,True,12,50,10
ACN,2023-06-22,tune,neutral,bullish,5.22,False,Hold,Intact,flat,Execution,neutral,,6,[],0,False,True,9,50,6
ACN,2023-09-28,tune,neutral,bearish,-6.82,False,Hold,Intact,flat,Discovery,positive,,6,[],0,False,True,7,50,5
ACN,2023-12-19,tune,neutral,bearish,-31.96,False,Hold,Intact,flat,None,neutral,,6,[],0,False,True,8,50,6
ACN,2024-03-21,tune,neutral,bearish,-12.18,False,Hold,Intact,down,Discovery,negative,,5,[],0,False,True,5,50,3
ACN,2024-06-20,tune,neutral,bullish,14.41,False,Hold,Intact,unknown,Execution,neutral,,5,[],0,False,True,20,50,14
ACN,2024-09-26,tune,neutral,bearish,-12.38,False,Hold,Intact,unknown,None,positive,,5,[],0,False,True,5,50,4
ACN,2024-12-19,tune,bullish,bearish,-24.72,False,Add,Strengthening,up,None,positive,,6,[],0,False,True,8,8,7
ACN,2025-03-20,tune,neutral,bearish,-37.5,False,Hold,Intact,flat,Discovery,positive,,6,[],0,False,True,12,50,9
ACN,2025-06-20,tune,bullish,bearish,-19.12,False,Add,Strengthening,up,None,positive,,5,[],0,False,True,18,50,14
ACN,2025-09-25,tune,bullish,bearish,-13.57,False,Add,Strengthening,up,None,positive,,6,[],0,False,True,8,50,6
ACN,2025-12-18,tune,neutral,bearish,-62.98,False,Hold,Intact,flat,None,positive,,5,[],0,False,True,8,50,6
ARRY,2020-11-06,tune,bullish,bearish,-63.96,False,Add,Strengthening,unknown,None,neutral,,2,[],0,False,True,8,50,8
ARRY,2021-03-09,tune,bullish,bearish,-60.31,False,Add,Strengthening,unknown,None,positive,,3,[],0,False,True,20,50,15
ARRY,2021-05-25,tune,bearish,bullish,38.06,False,Trim,Weakening,down,Execution,negative,1,,[],0,False,True,15,35,8
ARRY,2021-08-11,tune,neutral,bearish,-36.65,False,Hold,Intact,unknown,Execution,neutral,,,[],0,False,True,15,35,8
ARRY,2021-11-11,tune,neutral,bearish,-56.56,False,Hold,Intact,unknown,Execution,neutral,,,[],0,False,True,18,35,10
ARRY,2022-04-05,tune,bearish,bullish,90.94,False,Trim,Intact,unknown,Execution,neutral,1,,[],0,False,True,12,35,8
ARRY,2022-05-10,tune,bearish,bullish,149.66,False,Trim,Weakening,unknown,Execution,negative,1,,[],0,False,True,10,35,4
ARRY,2022-08-09,tune,bearish,bullish,12.24,False,Trim,Intact,unknown,Execution,neutral,,,[],0,False,True,18,35,12
ARRY,2022-11-08,tune,bullish,bullish,5.62,True,Add,Strengthening,unknown,None,positive,,5,[],0,False,True,18,50,14
ARRY,2023-03-15,tune,bullish,bullish,20.08,True,Add,Strengthening,unknown,None,positive,,4,[],0,False,True,8,50,6
ARRY,2023-05-09,tune,bearish,bearish,-11.53,True,Trim,Intact,unknown,Discovery,neutral,,,[],0,False,True,10,35,7
ARRY,2023-08-08,tune,neutral,bearish,-35.81,False,Hold,Intact,unknown,Discovery,neutral,,,[],0,False,True,18,35,14
ARRY,2023-11-07,tune,neutral,bearish,-44.87,False,Hold,Intact,unknown,Discovery,neutral,,,[],0,False,True,8,35,5
ARRY,2024-02-27,tune,neutral,bearish,-62.46,False,Hold,Intact,unknown,Discovery,neutral,,,[],0,False,True,8,35,5
ARRY,2024-05-09,tune,neutral,bearish,-64.94,False,Hold,Intact,unknown,None,positive,,,[],0,False,True,8,35,6
ARRY,2024-08-08,tune,neutral,bearish,-29.5,False,Hold,Intact,unknown,Discovery,neutral,,,[],0,False,True,8,35,5
ARRY,2024-11-07,tune,neutral,bearish,-6.16,False,Hold,Intact,flat,None,neutral,,,[],0,False,True,8,35,5
ARRY,2025-02-27,tune,neutral,bullish,28.17,False,Hold,Intact,flat,None,positive,,,[],0,False,True,7,35,4
ARRY,2025-05-06,tune,neutral,bullish,29.26,False,Hold,Intact,unknown,None,neutral,,,[],0,False,True,18,35,12
ARRY,2025-08-07,tune,bullish,bullish,83.41,True,Add,Strengthening,up,None,positive,,5,[],0,False,True,8,50,6
ARRY,2025-11-05,tune,bullish,bearish,-10.59,False,Add,Strengthening,up,None,positive,,4,[],0,False,True,8,50,7
BAC,2020-01-15,tune,neutral,bearish,-27.11,False,Hold,Intact,unknown,None,neutral,,4,[],0,False,True,6,6,5
BAC,2020-04-15,tune,neutral,bearish,-18.82,False,Hold,Intact,unknown,None,positive,,4,[],0,False,True,7,7,5
BAC,2020-07-16,tune,neutral,bullish,24.06,False,Hold,Intact,flat,None,positive,,4,[],0,False,True,5,50,4
BAC,2020-10-14,tune,neutral,bullish,50.58,False,Hold,Intact,unknown,None,positive,,4,[],0,False,True,5,5,3
BAC,2021-01-19,tune,neutral,neutral,1.17,True,Hold,Intact,unknown,None,neutral,,5,[],0,False,True,7,7,4
BAC,2021-04-15,tune,neutral,bullish,9.94,False,Hold,Intact,unknown,None,positive,,5,[],0,False,True,20,50,15
BAC,2021-07-14,tune,neutral,bullish,17.76,False,Hold,Strengthening,up,None,positive,,5,[],0,False,True,7,50,5
BAC,2021-10-14,tune,bullish,bearish,-15.58,False,Add,Strengthening,unknown,None,positive,,5,[],0,False,True,7,50,5
BAC,2022-01-19,tune,bullish,bearish,-15.55,False,Add,Strengthening,up,None,positive,,5,[],0,False,True,8,8,6
BAC,2022-04-18,tune,bullish,neutral,2.78,False,Add,Strengthening,up,None,positive,,5,[],0,False,True,7,7,5
BAC,2022-07-18,tune,bullish,neutral,2.86,False,Add,Strengthening,up,None,positive,,5,[],0,False,True,8,50,7
BAC,2022-10-17,tune,bullish,bearish,-22.51,False,Add,Strengthening,up,None,positive,,4,[],0,False,True,8,8,6
BAC,2023-01-13,tune,neutral,bearish,-30.11,False,Hold,Intact,flat,None,neutral,,4,[],0,False,True,7,50,5
BAC,2023-04-18,tune,neutral,bearish,-14.89,False,Hold,Intact,flat,None,neutral,,4,[],0,False,True,7,50,5
BAC,2023-07-18,tune,neutral,neutral,0.06,True,Hold,Strengthening,up,None,positive,,5,[],0,False,True,6,50,4
BAC,2023-10-17,tune,neutral,bullish,10.08,False,Hold,Intact,flat,None,positive,,4,[],0,False,True,8,50,6
BAC,2024-01-12,tune,neutral,bullish,9.32,False,Hold,Intact,unknown,None,positive,,4,[],0,False,True,8,50,6
BAC,2024-04-16,tune,neutral,bullish,6.37,False,Hold,Intact,flat,None,positive,,5,[],0,False,True,18,50,13
BAC,2024-07-16,tune,neutral,neutral,0.67,True,Hold,Intact,unknown,None,neutral,,5,[],0,False,False,8,50,6
BAC,2024-10-15,tune,neutral,neutral,-2.57,True,Hold,Intact,unknown,None,positive,,5,[],0,False,True,8,50,5
BAC,2025-01-16,tune,bullish,bearish,-5.34,False,Add,Strengthening,up,None,positive,,4,[],0,False,False,8,50,7
BAC,2025-04-15,tune,neutral,bullish,8.67,False,Hold,Strengthening,unknown,None,positive,,5,[],0,False,True,7,7,5
BAC,2025-07-16,tune,neutral,neutral,3.42,True,Hold,Strengthening,unknown,None,positive,,5,[],0,False,True,8,50,6
